gene_key,symbol,entrez_id,ensembl_gene_id,alias_symbol,prev_symbol,status,replacement_gene_keys
9606|hgnc|HGNC:3801,FOXC2,2303,ENSG00000176692,MFH-1,FKHL14,approved,
9606|hgnc|HGNC:50665,FOXC2-AS1,103752587,ENSG00000260944,ODRUL,,approved,
9606|hgnc|HGNC:50650,FOXCUT,101927703,ENSG00000280916,TCONS_00011636,LINC01379,approved,
9606|hgnc|HGNC:3802,FOXD1,2297,ENSG00000251493,FREAC4,FKHL8,approved,
9606|hgnc|HGNC:50658,FOXD1-AS1,106144539,ENSG00000247993,TCONS_00009423,,approved,
9606|hgnc|HGNC:3803,FOXD2,2306,ENSG00000186564,FREAC9,FKHL17,approved,
9606|hgnc|HGNC:44256,FOXD2-AS1,84793,ENSG00000237424,MGC12982,,approved,
9606|hgnc|HGNC:3804,FOXD3,27022,ENSG00000187140,Genesis;HFH2,,approved,
9606|hgnc|HGNC:40241,FOXD3-AS1,100996301,ENSG00000230798,pasFOXD3;FAST,,approved,
9606|hgnc|HGNC:3805,FOXD4,2298,ENSG00000170122,FREAC5;FOXD4a,FKHL9,approved,
9606|hgnc|HGNC:18521,FOXD4L1,200350,ENSG00000184492,FOXD5,,approved,
9606|hgnc|HGNC:18523,FOXD4L3,286380,ENSG00000187559,OTTHUMG00000019959;FOXD6,,approved,
9606|hgnc|HGNC:23762,FOXD4L4,349334,ENSG00000184659,bA460E7.2;OTTHUMG00000013337;OTTHUMG00000066752,FOXD4L2,approved,
9606|hgnc|HGNC:18522,FOXD4L5,653427,ENSG00000204779,bA15J10.2;OTTHUMG00000013332,,approved,
9606|hgnc|HGNC:31986,FOXD4L6,653404,ENSG00000273514,OTTHUMG00000066822,,approved,
9606|hgnc|HGNC:3806,FOXE1,2304,ENSG00000178919,TTF-2;HFKH4,FKHL15;TITF2;FOXE2,approved,
9606|hgnc|HGNC:3808,FOXE3,2301,ENSG00000186790,FREAC8,FKHL12,approved,
9606|hgnc|HGNC:3809,FOXF1,2294,ENSG00000103241,FREAC1,FKHL5,approved,
9606|hgnc|HGNC:3810,FOXF2,2295,ENSG00000137273,FREAC2,FKHL6,approved,
9606|hgnc|HGNC:50662,FOXF2-DT,105374880,ENSG00000261730,,,approved,
9606|hgnc|HGNC:3811,FOXG1,2290,ENSG00000176165,HFK2;QIN;BF1;HFK1;HFK3;HBF-3,FKHL2;FOXG1B;FKHL4;FKH2;FKHL1;FOXG1C;FKHL3;FOXG1A,approved,
9606|hgnc|HGNC:50663,FOXG1-AS1,103695363,ENSG00000257126,FOXG1-AS,,approved,
9606|hgnc|HGNC:3814,FOXH1,8928,ENSG00000160973,FAST1,,approved,
9606|hgnc|HGNC:3815,FOXI1,2299,ENSG00000168269,FREAC6,FKHL10,approved,
9606|hgnc|HGNC:32448,FOXI2,399823,ENSG00000186766,FLJ46831,,approved,
9606|hgnc|HGNC:35123,FOXI3,344167,ENSG00000214336,,,approved,
9606|hgnc|HGNC:3816,FOXJ1,2302,ENSG00000129654,HFH-4;HFH4,FKHL13,approved,
9606|hgnc|HGNC:24818,FOXJ2,55810,ENSG00000065970,FHX,,approved,
9606|hgnc|HGNC:29178,FOXJ3,22887,ENSG00000198815,KIAA1041,,approved,
9606|hgnc|HGNC:23480,FOXK1,221937,ENSG00000164916,IMAGE:5164497,,approved,
9606|hgnc|HGNC:6036,FOXK2,3607,ENSG00000141568,,ILF;ILF1,approved,
9606|hgnc|HGNC:58306,FOXK2-AS1,105371942,ENSG00000262147,,,approved,
9606|hgnc|HGNC:3817,FOXL1,2300,ENSG00000176678,FREAC7;FKH6,FKHL11,approved,
9606|hgnc|HGNC:1092,FOXL2,668,ENSG00000183770,BPES1,BPES,approved,
9606|hgnc|HGNC:34428,FOXL2NB,401089,ENSG00000206262,FLJ43329,C3orf72,approved,
9606|hgnc|HGNC:54201,FOXL3,116033993,ENSG00000248767,,,approved,
9606|hgnc|HGNC:54640,FOXL3-OT1,100288524,,,,approved,
9606|hgnc|HGNC:3818,FOXM1,2305,ENSG00000111206,HFH-11;trident;HNF-3;INS-1;MPP2;MPHOSPH2;TGT3,FKHL16,approved,
9606|hgnc|HGNC:12765,FOXN1,8456,ENSG00000109101,FKHL20,WHN;RONU,approved,
9606|hgnc|HGNC:5281,FOXN2,3344,ENSG00000170802,,HTLF,approved,
9606|hgnc|HGNC:1928,FOXN3,1112,ENSG00000053254,,C14orf116;CHES1,approved,
9606|hgnc|HGNC:44290,FOXN3-AS1,400236,ENSG00000258920,,,approved,
9606|hgnc|HGNC:30119,FOXN3-AS2,29018,ENSG00000259073,PRO1768,,approved,
9606|hgnc|HGNC:58157,FOXN3-AS3,101928817,ENSG00000258752,,,approved,
9606|hgnc|HGNC:58288,FOXN3-AS4,,ENSG00000258380,,,approved,
9606|hgnc|HGNC:43882,FOXN3P1,643976,ENSG00000176318,,,approved,
9606|hgnc|HGNC:54995,FOXN3P2,117981796,ENSG00000226753,,,approved,
9606|hgnc|HGNC:21399,FOXN4,121643,ENSG00000139445,,,approved,
9606|hgnc|HGNC:3819,FOXO1,2308,ENSG00000150907,FKH1,FKHR;FOXO1A,approved,
9606|hgnc|HGNC:3820,FOXO1B,2311,ENSG00000214295,,FKHRP1,approved,
9606|hgnc|HGNC:3821,FOXO3,2309,ENSG00000118689,AF6q21;FOXO2,FKHRL1;FOXO3A,approved,
9606|hgnc|HGNC:3822,FOXO3B,2310,ENSG00000240445,,FKHRL1P1,approved,
9606|hgnc|HGNC:7139,FOXO4,4303,ENSG00000184481,AFX1,MLLT7,approved,
9606|hgnc|HGNC:24814,FOXO6,100132074,ENSG00000204060,,,approved,
9606|hgnc|HGNC:41066,FOXO6-AS1,101929901,ENSG00000229901,,,approved,
9606|hgnc|HGNC:3823,FOXP1,27086,ENSG00000114861,QRF1;12CC4;HSPC215;hFKH1B,,approved,
9606|hgnc|HGNC:41942,FOXP1-AS1,104502416,ENSG00000244203,,,approved,
9606|hgnc|HGNC:56284,FOXP1-DT,126568846,ENSG00000270562,,,approved,
9606|hgnc|HGNC:41335,FOXP1-IT1,100506815,ENSG00000242094,,,approved,
9606|hgnc|HGNC:13875,FOXP2,93986,ENSG00000128573,CAGH44,TNRC10;SPCH1,approved,
9606|hgnc|HGNC:6106,FOXP3,50943,ENSG00000049768,JM2;XPID;AIID;PIDX;DIETER;SCURFIN,IPEX,approved,
9606|hgnc|HGNC:20842,FOXP4,116113,ENSG00000137166,FLJ40908,,approved,
9606|hgnc|HGNC:50332,FOXP4-AS1,101060264,ENSG00000234753,,,approved,
9606|hgnc|HGNC:20951,FOXQ1,94234,ENSG00000164379,HFH1,,approved,
9606|hgnc|HGNC:29980,FOXR1,283150,ENSG00000176302,DLNB13;FOXN5,,approved,
9606|hgnc|HGNC:30469,FOXR2,139628,ENSG00000189299,MGC21658;FOXN6,,approved,
9606|hgnc|HGNC:26927,FOXRED1,55572,ENSG00000110074,H17,,approved,
9606|hgnc|HGNC:26264,FOXRED2,80020,ENSG00000100350,FLJ23322;ERFAD,,approved,
9606|hgnc|HGNC:3735,FOXS1,2307,ENSG00000179772,FREAC10,FKHL18,approved,
9606|hgnc|HGNC:56688,FPASL,128266845,ENSG00000289059,,,approved,
9606|hgnc|HGNC:3824,FPGS,2356,ENSG00000136877,,,approved,
9606|hgnc|HGNC:3825,FPGT,8790,ENSG00000254685,GFPP,,approved,
9606|hgnc|HGNC:42952,FPGT-TNNI3K,100526835,ENSG00000259030,,,approved,
9606|hgnc|HGNC:3826,FPR1,2357,ENSG00000171051,FPR;FMLP,,approved,
9606|hgnc|HGNC:3827,FPR2,2358,ENSG00000171049,LXA4R;HM63;FPRH2;FMLPX;FPR2A;FMLP-R-II;ALXR;ALX,FPRL1,approved,
9606|hgnc|HGNC:3828,FPR3,2359,ENSG00000187474,FPRH1;FMLPY;RMLP-R-I,FPRL2,approved,
9606|hgnc|HGNC:3868,FRA1A,2360,,,,approved,
9606|hgnc|HGNC:3869,FRA1B,2361,,,,approved,
9606|hgnc|HGNC:3870,FRA1C,2362,,,,approved,
9606|hgnc|HGNC:3871,FRA1D,2363,,,,approved,
9606|hgnc|HGNC:3872,FRA1E,2364,,,,approved,
9606|hgnc|HGNC:3873,FRA1F,2365,,,,approved,
9606|hgnc|HGNC:3874,FRA1G,2366,,,,approved,
9606|hgnc|HGNC:3875,FRA1H,2367,,,,approved,
9606|hgnc|HGNC:3876,FRA1I,2368,,,,approved,
9606|hgnc|HGNC:3877,FRA1J,2369,,,,approved,
9606|hgnc|HGNC:3878,FRA1K,2370,,,,approved,
9606|hgnc|HGNC:3879,FRA1L,2371,,,,approved,
9606|hgnc|HGNC:3880,FRA1M,2372,,,,approved,
9606|hgnc|HGNC:3885,FRA2A,109113861,,,,approved,
9606|hgnc|HGNC:3886,FRA2B,2374,,,,approved,
9606|hgnc|HGNC:3887,FRA2C,2375,,,,approved,
9606|hgnc|HGNC:3888,FRA2D,2376,,,,approved,
9606|hgnc|HGNC:3889,FRA2E,2377,,,,approved,
9606|hgnc|HGNC:3890,FRA2F,2378,,,,approved,
9606|hgnc|HGNC:3891,FRA2G,2379,,,,approved,
9606|hgnc|HGNC:3892,FRA2H,2380,,,,approved,
9606|hgnc|HGNC:3893,FRA2I,2381,,,,approved,
9606|hgnc|HGNC:3894,FRA2J,2382,,,,approved,
9606|hgnc|HGNC:3895,FRA2K,2383,,,,approved,
9606|hgnc|HGNC:3896,FRA3A,2384,,,,approved,
9606|hgnc|HGNC:3897,FRA3B,,,,,approved,
9606|hgnc|HGNC:3898,FRA3C,2386,,,,approved,
9606|hgnc|HGNC:3899,FRA3D,2387,,,,approved,
9606|hgnc|HGNC:3900,FRA4A,2388,,,,approved,
9606|hgnc|HGNC:3901,FRA4B,2389,,,,approved,
9606|hgnc|HGNC:3902,FRA4C,2390,,,,approved,
9606|hgnc|HGNC:3903,FRA4D,2391,,,,approved,
9606|hgnc|HGNC:3905,FRA5A,2393,,,,approved,
9606|hgnc|HGNC:3906,FRA5B,2394,,,,approved,
9606|hgnc|HGNC:3907,FRA5C,2396,,,,approved,
9606|hgnc|HGNC:3908,FRA5D,2397,,,,approved,
9606|hgnc|HGNC:3909,FRA5E,2398,,,,approved,
9606|hgnc|HGNC:3910,FRA5F,2399,,,,approved,
9606|hgnc|HGNC:3911,FRA5G,2400,,,,approved,
9606|hgnc|HGNC:3912,FRA6A,2401,,,,approved,
9606|hgnc|HGNC:3913,FRA6B,2402,,,,approved,
9606|hgnc|HGNC:3914,FRA6C,2403,,,,approved,
9606|hgnc|HGNC:3915,FRA6D,2404,,,,approved,
9606|hgnc|HGNC:3916,FRA6E,2405,,,,approved,
9606|hgnc|HGNC:3917,FRA6F,2406,,,,approved,
9606|hgnc|HGNC:3918,FRA6G,2407,,,,approved,
9606|hgnc|HGNC:3919,FRA7A,109363672,,,,approved,
9606|hgnc|HGNC:3920,FRA7B,2409,,,,approved,
9606|hgnc|HGNC:3921,FRA7C,2410,,,,approved,
9606|hgnc|HGNC:3922,FRA7D,2411,,,,approved,
9606|hgnc|HGNC:3923,FRA7E,2412,,,,approved,
9606|hgnc|HGNC:3924,FRA7F,2413,,,,approved,
9606|hgnc|HGNC:3925,FRA7G,2414,,D7S486,,approved,
9606|hgnc|HGNC:3926,FRA7H,2415,,,,approved,
9606|hgnc|HGNC:3927,FRA7I,2416,,,,approved,
9606|hgnc|HGNC:3928,FRA7J,2417,,,,approved,
9606|hgnc|HGNC:3929,FRA8A,2418,,,,approved,
9606|hgnc|HGNC:3930,FRA8B,2419,,,,approved,
9606|hgnc|HGNC:3931,FRA8C,2421,,,,approved,
9606|hgnc|HGNC:3932,FRA8D,2422,,,,approved,
9606|hgnc|HGNC:3933,FRA8E,2423,,,,approved,
9606|hgnc|HGNC:3935,FRA9A,2425,,,,approved,
9606|hgnc|HGNC:3936,FRA9B,2426,,,,approved,
9606|hgnc|HGNC:3937,FRA9C,2427,,,,approved,
9606|hgnc|HGNC:3938,FRA9D,2428,,,,approved,
9606|hgnc|HGNC:3939,FRA9E,2429,,,,approved,
9606|hgnc|HGNC:3940,FRA9F,2430,,,,approved,
9606|hgnc|HGNC:3829,FRA10A,109280162,,,,approved,
9606|hgnc|HGNC:1162,FRA10AC1,118924,ENSG00000148690,,C10orf4,approved,
9606|hgnc|HGNC:3830,FRA10B,109614541,,,,approved,
9606|hgnc|HGNC:3831,FRA10C,2433,,,,approved,
9606|hgnc|HGNC:3832,FRA10D,2434,,,,approved,
9606|hgnc|HGNC:3833,FRA10E,2435,,,,approved,
9606|hgnc|HGNC:3834,FRA10F,2436,,,,approved,
9606|hgnc|HGNC:3835,FRA10G,2437,,,,approved,
9606|hgnc|HGNC:3836,FRA11A,109286555,,,,approved,
9606|hgnc|HGNC:3837,FRA11B,109280160,,,,approved,
9606|hgnc|HGNC:3838,FRA11C,2440,,,,approved,
9606|hgnc|HGNC:3839,FRA11D,2441,,,,approved,
9606|hgnc|HGNC:3840,FRA11E,2442,,,,approved,
9606|hgnc|HGNC:3841,FRA11F,2443,,,,approved,
9606|hgnc|HGNC:3842,FRA11G,2445,,,,approved,
9606|hgnc|HGNC:3843,FRA11H,2446,,,,approved,
9606|hgnc|HGNC:3844,FRA11I,2447,,,,approved,
9606|hgnc|HGNC:3845,FRA12A,109286554,,,,approved,
9606|hgnc|HGNC:3846,FRA12B,2449,,,,approved,
9606|hgnc|HGNC:3847,FRA12C,2450,,,,approved,
9606|hgnc|HGNC:3848,FRA12D,2451,,,,approved,
9606|hgnc|HGNC:3849,FRA12E,2452,,,,approved,
9606|hgnc|HGNC:3850,FRA13A,2453,,,,approved,
9606|hgnc|HGNC:3851,FRA13B,2454,,,,approved,
9606|hgnc|HGNC:3852,FRA13C,2455,,,,approved,
9606|hgnc|HGNC:3853,FRA13D,2456,,,,approved,
9606|hgnc|HGNC:3854,FRA14B,2457,,,,approved,
9606|hgnc|HGNC:3855,FRA14C,2458,,,,approved,
9606|hgnc|HGNC:3856,FRA15A,2459,,,,approved,
9606|hgnc|HGNC:3857,FRA16A,109617027,,,,approved,
9606|hgnc|HGNC:3858,FRA16B,109611591,,,,approved,
9606|hgnc|HGNC:3859,FRA16C,2462,,,,approved,
9606|hgnc|HGNC:3860,FRA16D,2463,,,,approved,
9606|hgnc|HGNC:3861,FRA16E,2464,,,,approved,
9606|hgnc|HGNC:3862,FRA17A,2465,,,,approved,
9606|hgnc|HGNC:3863,FRA17B,2466,,,,approved,
9606|hgnc|HGNC:3864,FRA18A,2467,,,,approved,
9606|hgnc|HGNC:3865,FRA18B,2468,,,,approved,
9606|hgnc|HGNC:16929,FRA18C,116710,,,,approved,
9606|hgnc|HGNC:3866,FRA19A,2469,,,,approved,
9606|hgnc|HGNC:3867,FRA19B,2470,,,,approved,
9606|hgnc|HGNC:3881,FRA20A,2471,,,,approved,
9606|hgnc|HGNC:3882,FRA20B,2472,,,,approved,
9606|hgnc|HGNC:3883,FRA22A,2473,,,,approved,
9606|hgnc|HGNC:3884,FRA22B,2474,,,,approved,
9606|hgnc|HGNC:19185,FRAS1,80144,ENSG00000138759,FLJ22031;FLJ14927;KIAA1500,,approved,
9606|hgnc|HGNC:3944,FRAT1,10023,ENSG00000165879,,,approved,
9606|hgnc|HGNC:16048,FRAT2,23401,ENSG00000181274,,,approved,
9606|hgnc|HGNC:3945,FRAXA,108684022,,,,approved,
9606|hgnc|HGNC:3946,FRAXB,2478,,,,approved,
9606|hgnc|HGNC:3947,FRAXC,2479,,,,approved,
9606|hgnc|HGNC:3948,FRAXD,2480,,,,approved,
9606|hgnc|HGNC:3949,FRAXE,109461475,,,,approved,
9606|hgnc|HGNC:23399,FREM1,158326,ENSG00000164946,FLJ25461;C9orf145;C9orf143;DKFZp686M16108;TILRR,C9orf154,approved,
9606|hgnc|HGNC:25396,FREM2,341640,ENSG00000150893,DKFZp686J0811,,approved,
9606|hgnc|HGNC:39964,FREM2-AS1,100874073,ENSG00000225350,,,approved,
9606|hgnc|HGNC:25172,FREM3,166752,ENSG00000183090,,,approved,
9606|hgnc|HGNC:37213,FREY1,143678,ENSG00000234776,Frey,C11orf94,approved,
9606|hgnc|HGNC:3954,FRG1,2483,ENSG00000109536,FSG1;FRG1A,,approved,
9606|hgnc|HGNC:51590,FRG1-DT,728339,ENSG00000245685,,,approved,
9606|hgnc|HGNC:15792,FRG1BP,284802,ENSG00000149531,bA348I14.2,C20orf80;FRG1B,approved,
9606|hgnc|HGNC:51762,FRG1CP,100289097,ENSG00000282826,,,approved,
9606|hgnc|HGNC:51763,FRG1DP,102723316,ENSG00000282870,,,approved,
9606|hgnc|HGNC:51764,FRG1EP,102723390,ENSG00000282995,,,approved,
9606|hgnc|HGNC:51765,FRG1FP,102723780,ENSG00000283047,,,approved,
9606|hgnc|HGNC:51766,FRG1GP,101930531,ENSG00000283023,,,approved,
9606|hgnc|HGNC:51767,FRG1HP,100132352,ENSG00000276291,,,approved,
9606|hgnc|HGNC:51768,FRG1JP,642236,ENSG00000215548,,,approved,
9606|hgnc|HGNC:51769,FRG1KP,102724923,ENSG00000280286,,,approved,
9606|hgnc|HGNC:19136,FRG2,448831,ENSG00000205097,FRG2A,,approved,
9606|hgnc|HGNC:33518,FRG2B,441581,ENSG00000225899,,,approved,
9606|hgnc|HGNC:33626,FRG2C,100288801,ENSG00000172969,,,approved,
9606|hgnc|HGNC:27093,FRG2DP,146481,ENSG00000261711,,,approved,
9606|hgnc|HGNC:51365,FRG2EP,647476,ENSG00000282842,,,approved,
9606|hgnc|HGNC:51366,FRG2FP,100128827,ENSG00000232783,TCONS_l2_00020053,,approved,
9606|hgnc|HGNC:51364,FRG2GP,106480321,ENSG00000260291,,,approved,
9606|hgnc|HGNC:51794,FRG2HP,101059920,ENSG00000260846,,,approved,
9606|hgnc|HGNC:51795,FRG2IP,106480351,ENSG00000260598,,,approved,
9606|hgnc|HGNC:51796,FRG2JP,101059926,ENSG00000259897,,,approved,
9606|hgnc|HGNC:51797,FRG2KP,102724018,ENSG00000261741,,,approved,
9606|hgnc|HGNC:51798,FRG2LP,106480352,ENSG00000267704,,,approved,
9606|hgnc|HGNC:51799,FRG2MP,106481739,ENSG00000275170,,,approved,
9606|hgnc|HGNC:51844,FRGCA,106481742,ENSG00000236663,LncRNA-AP001631.9,,approved,
9606|hgnc|HGNC:3955,FRK,2444,ENSG00000111816,RAK;GTK,PTK5,approved,
9606|hgnc|HGNC:21240,FRMD1,79981,ENSG00000153303,FLJ00181;DKFZp434O0117;FLJ40260;FLJ22615;bA164L23.1,,approved,
9606|hgnc|HGNC:24125,FRMD3,257019,ENSG00000172159,EPB41L4O;MGC20553,,approved,
9606|hgnc|HGNC:55790,FRMD3-AS1,102723989,ENSG00000229109,,,approved,
9606|hgnc|HGNC:25491,FRMD4A,55691,ENSG00000151474,FLJ10210;KIAA1294;bA295P9.4,FRMD4,approved,
9606|hgnc|HGNC:56672,FRMD4A-AS1,128193287,ENSG00000234091,AL157392.2,,approved,
9606|hgnc|HGNC:58179,FRMD4A-AS2,,ENSG00000229751,,,approved,
9606|hgnc|HGNC:24886,FRMD4B,23150,ENSG00000114541,KIAA1013;GRSP1,,approved,
9606|hgnc|HGNC:28214,FRMD5,84978,ENSG00000171877,MGC14161,,approved,
9606|hgnc|HGNC:19839,FRMD6,122786,ENSG00000139926,MGC17921;willin;EX1,C14orf31,approved,
9606|hgnc|HGNC:20129,FRMD6-AS1,145438,ENSG00000273888,,C14orf82,approved,
9606|hgnc|HGNC:43637,FRMD6-AS2,100874185,ENSG00000258537,,,approved,
9606|hgnc|HGNC:8079,FRMD7,90167,ENSG00000165694,FLJ43346,NYS;NYS1,approved,
9606|hgnc|HGNC:25462,FRMD8,83786,ENSG00000126391,FLJ90369;FKSG44;iTAP,,approved,
9606|hgnc|HGNC:24690,FRMD8P1,83957,ENSG00000227942,FKSG43,,approved,
9606|hgnc|HGNC:29159,FRMPD1,22844,ENSG00000070601,KIAA0967;FRMD2,,approved,
9606|hgnc|HGNC:28572,FRMPD2,143162,ENSG00000170324,MGC35285,PDZD5C;PDZK5C,approved,
9606|hgnc|HGNC:16843,FRMPD2B,728798,ENSG00000150175,yX59F3.2;bA556L1.2,PDZK5A;PDZD5A;FRMPD2L1;FRMPD2P2;PDZK5B;PDZD5B;FRMPD2L2;FRMPD2P1,approved,
9606|hgnc|HGNC:29382,FRMPD3,84443,ENSG00000147234,RP5-1070B1.1;KIAA1817,,approved,
9606|hgnc|HGNC:41239,FRMPD3-AS1,100874122,ENSG00000227610,,,approved,
9606|hgnc|HGNC:29007,FRMPD4,9758,ENSG00000169933,KIAA0316,PDZK10;PDZD10,approved,
9606|hgnc|HGNC:41222,FRMPD4-AS1,100874121,ENSG00000223487,,,approved,
9606|hgnc|HGNC:27622,FRRS1,391059,ENSG00000156869,SDR2,SDFR2,approved,
9606|hgnc|HGNC:1362,FRRS1L,23732,ENSG00000260230,CG-6,C9orf4,approved,
9606|hgnc|HGNC:16971,FRS2,10818,ENSG00000166225,SNT-1;FRS2alpha;SNT1;FRS2A,,approved,
9606|hgnc|HGNC:16970,FRS3,10817,ENSG00000137218,SNT-2;FRS2beta;FRS2B,,approved,
9606|hgnc|HGNC:20367,FRY,10129,ENSG00000073910,bA37E23.1;13CDNA73;CG003,C13orf14,approved,
9606|hgnc|HGNC:39725,FRY-AS1,100507099,ENSG00000237637,,,approved,
9606|hgnc|HGNC:29127,FRYL,285527,ENSG00000075539,DKFZp686E205;AF4p12;MOR2,KIAA0826,approved,
9606|hgnc|HGNC:3959,FRZB,2487,ENSG00000162998,FRZB-PEN;FRZB1;SRFP3;FRP-3;SFRP3;FRE;FRITZ;FRZB-1;FZRB;hFIZ,,approved,
9606|hgnc|HGNC:25332,FSAF1,128061,ENSG00000143633,DKFZp547B1713,C1orf131,approved,
9606|hgnc|HGNC:43653,FSBP,100861412,ENSG00000265817,,,approved,
9606|hgnc|HGNC:20494,FSCB,84075,ENSG00000189139,DKFZP434F1017,C14orf155,approved,
9606|hgnc|HGNC:11148,FSCN1,6624,ENSG00000075618,p55;FLJ38511,SNL,approved,
9606|hgnc|HGNC:49669,FSCN1P1,145989,ENSG00000261559,,,approved,
9606|hgnc|HGNC:3960,FSCN2,25794,ENSG00000186765,RP30;RFSN,,approved,
9606|hgnc|HGNC:3961,FSCN3,29999,ENSG00000106328,,,approved,
9606|hgnc|HGNC:13745,FSD1,79187,ENSG00000105255,MGC3213;MIR1,,approved,
9606|hgnc|HGNC:13753,FSD1L,83856,ENSG00000106701,,CSDUFD1;CCDC10;FSD1NL;FSD1CL,approved,
9606|hgnc|HGNC:18024,FSD2,123722,ENSG00000186628,RP11-127F21,SPRYD1,approved,
9606|hgnc|HGNC:3964,FSHB,2488,ENSG00000131808,,,approved,
9606|hgnc|HGNC:3969,FSHR,2492,ENSG00000170820,FSHRO;LGR1,ODG1,approved,
9606|hgnc|HGNC:21674,FSIP1,161835,ENSG00000150667,FLJ35989,,approved,
9606|hgnc|HGNC:21675,FSIP2,401024,ENSG00000188738,FLJ34780,,approved,
9606|hgnc|HGNC:40978,FSIP2-AS1,107985781,ENSG00000231646,,FSIP2-AS2,approved,
9606|hgnc|HGNC:55625,FSIP2LP,100130684,ENSG00000274775,,,approved,
9606|hgnc|HGNC:3971,FST,10468,ENSG00000134363,FS,,approved,
9606|hgnc|HGNC:3972,FSTL1,11167,ENSG00000163430,FRP;FSL1;OCC1;OCC-1;tsc36,,approved,
9606|hgnc|HGNC:3973,FSTL3,10272,ENSG00000070404,FLRG;FSRP,,approved,
9606|hgnc|HGNC:21389,FSTL4,23105,ENSG00000053108,KIAA1061,,approved,
9606|hgnc|HGNC:21386,FSTL5,56884,ENSG00000168843,DKFZp566D234;KIAA1263,,approved,
9606|hgnc|HGNC:3974,FTCD,10841,ENSG00000160282,,,approved,
9606|hgnc|HGNC:40243,FTCD-AS1,100861507,ENSG00000237338,,,approved,
9606|hgnc|HGNC:48661,FTCDNL1,348751,ENSG00000226124,FONG,,approved,
9606|hgnc|HGNC:3976,FTH1,2495,ENSG00000167996,FTH;PLIF;PIG15;FHC,FTHL6,approved,
9606|hgnc|HGNC:3979,FTH1P1,2496,ENSG00000232273,,FTHL1,approved,
9606|hgnc|HGNC:3989,FTH1P2,2497,ENSG00000234975,,FTHL2,approved,
9606|hgnc|HGNC:3990,FTH1P3,2498,ENSG00000213453,,FTHL3,approved,
9606|hgnc|HGNC:3991,FTH1P4,2499,ENSG00000242992,,FTHL4,approved,
9606|hgnc|HGNC:3996,FTH1P5,2509,ENSG00000230204,,FTHP1;FTHL5,approved,
9606|hgnc|HGNC:39088,FTH1P6,106481787,ENSG00000233083,,,approved,
9606|hgnc|HGNC:3994,FTH1P7,2500,ENSG00000232187,,FTHL7,approved,
9606|hgnc|HGNC:3995,FTH1P8,2501,ENSG00000219507,,FTHL8,approved,
9606|hgnc|HGNC:39089,FTH1P9,106478936,ENSG00000251395,,,approved,
9606|hgnc|HGNC:3980,FTH1P10,2502,ENSG00000223361,,FTHL10,approved,
9606|hgnc|HGNC:3981,FTH1P11,2503,ENSG00000237264,,FTHL11,approved,
9606|hgnc|HGNC:3982,FTH1P12,2504,ENSG00000213362,,FTHL12,approved,
9606|hgnc|HGNC:3983,FTH1P13,646362,ENSG00000258960,,FTHP3;FTHL13,approved,
9606|hgnc|HGNC:39090,FTH1P14,139431,ENSG00000185638,,,approved,
9606|hgnc|HGNC:3985,FTH1P15,2507,ENSG00000218980,,FTHL15,approved,
9606|hgnc|HGNC:3986,FTH1P16,2508,ENSG00000227376,,FTH2;FTHL16,approved,
9606|hgnc|HGNC:33525,FTH1P19,389844,ENSG00000219186,,FTHL19,approved,
9606|hgnc|HGNC:37639,FTH1P20,729009,ENSG00000226564,,FTHL20,approved,
9606|hgnc|HGNC:3997,FTH1P21,2510,ENSG00000249013,,FTHP2;FTHL21,approved,
9606|hgnc|HGNC:37640,FTH1P22,100462772,ENSG00000225079,,FTHL22,approved,
9606|hgnc|HGNC:37641,FTH1P23,100420300,ENSG00000242960,,FTHL23,approved,
9606|hgnc|HGNC:37642,FTH1P24,100462797,ENSG00000249302,TCLlnc1,FTHL24,approved,
9606|hgnc|HGNC:37643,FTH1P25,100462799,ENSG00000232792,,FTHL25,approved,
9606|hgnc|HGNC:37644,FTH1P26,100420303,ENSG00000218213,,FTHL26,approved,
9606|hgnc|HGNC:39091,FTH1P27,100270709,ENSG00000234355,,,approved,
9606|hgnc|HGNC:56886,FTH1P28,100420326,ENSG00000241607,,,approved,
9606|hgnc|HGNC:56885,FTH1P29,442445,ENSG00000214071,,,approved,
9606|hgnc|HGNC:3987,FTHL17,53940,ENSG00000132446,CT38,,approved,
9606|hgnc|HGNC:3988,FTHL18P,441490,ENSG00000243048,,FTH1P18;FTHL18,approved,
9606|hgnc|HGNC:3999,FTL,2512,ENSG00000087086,MGC71996;NBIA3;FTL1,,approved,
9606|hgnc|HGNC:16547,FTLP1,170514,ENSG00000235525,bA465L10.3,FTLP,approved,
9606|hgnc|HGNC:4001,FTLP2,392437,ENSG00000232368,,FTLL2,approved,
9606|hgnc|HGNC:4000,FTLP3,284764,ENSG00000226608,dJ681N20.2,FTLL1,approved,
9606|hgnc|HGNC:37952,FTLP4,100129251,ENSG00000214020,,,approved,
9606|hgnc|HGNC:37953,FTLP5,100131661,ENSG00000266989,,,approved,
9606|hgnc|HGNC:37954,FTLP6,100462788,ENSG00000254984,,,approved,
9606|hgnc|HGNC:37955,FTLP7,441623,,,,approved,
9606|hgnc|HGNC:37956,FTLP8,100462790,ENSG00000232217,,,approved,
9606|hgnc|HGNC:37958,FTLP9,100462780,,,,approved,
9606|hgnc|HGNC:37959,FTLP10,100130017,ENSG00000250426,,,approved,
